True Solar,True Wind,Predicted Solar,Predicted Wind
0.0,0.0046136635,-0.0053874906,0.001276369
0.0,0.0036837454,-0.0049093068,0.00057294674
0.0,0.0031306185,-0.0042502414,-0.00047349153
0.0,0.0025874996,-0.0038427261,-0.0011973993
0.0,0.0021158992,-0.0032804129,-0.0022663241
0.0,0.0018347766,-0.002706017,-0.0033100008
0.0,0.001484547,-0.0022452986,-0.0033720145
0.0,0.0011794368,-0.0017486184,-0.0033883029
0.0,0.0012148535,-0.0013710483,-0.0033027534
0.0,0.00096165144,-0.0012815545,-0.0030116285
0.0,0.00086189364,-0.0009889333,-0.002981984
0.0,0.0007724502,-0.0008721827,-0.0028014248
0.0,0.0007884172,-0.0004893847,-0.0028453446
0.0,0.0007746889,-0.0004009712,-0.0026228302
0.0,0.0007546825,-0.00034011246,-0.0024116058
0.0,0.00079296826,-0.00026001257,-0.002248364
0.0,0.0006566933,-0.00012382232,-0.002113746
0.0,0.0008049046,1.8694729e-05,-0.0020041645
0.0,0.000692536,0.00016812839,-0.0019122093
0.0,0.0006745328,0.00033356217,-0.0018270176
0.0,0.00074423454,0.0005111528,-0.0017421512
0.0,0.0008110893,0.00069898175,-0.001655166
0.0,0.00069668127,0.0008933113,-0.0015645286
0.0,0.00068077235,0.0013779773,-0.0016887677
0.0,0.000568337,0.001759012,-0.0016363927
0.0,0.000561653,0.0019693915,-0.0014441654
0.0,0.00057917513,0.0021516138,-0.0012548093
0.0,0.0005846688,0.0023739885,-0.0010786264
0.0,0.00060629845,0.0026286554,-0.0009114477
0.0,0.0006300701,0.0029669735,-0.0007290259
0.0,0.0005922375,0.00330834,-0.00054555084
0.000101649,0.0006562813,0.0039743157,-0.0004195182
0.0080409935,0.0007155694,0.006402048,-0.0006175654
0.01932346,0.00091353053,0.010213723,-0.0012186333
0.027565895,0.0010140704,0.015346473,-0.0022662142
0.038176723,0.0010938179,0.021076864,-0.0038653472
0.051721524,0.0012014228,0.02929217,-0.005735364
0.06657007,0.0016460594,0.051082093,-0.0087975515
0.07703598,0.0020172354,0.075181626,-0.009733404
0.09678145,0.0030589004,0.07584838,-0.0077392743
0.11508145,0.0044906596,0.10541903,-0.0062192935
0.16369402,0.0047365534,0.12133939,-0.004222667
0.20228815,0.006308519,0.20901461,-0.0027798698
0.23154867,0.008070594,0.27821872,-0.0004766109
0.26066107,0.009124137,0.31856814,0.002670496
0.28973576,0.011051859,0.35183758,0.0053163273
0.30403098,0.013259016,0.38280275,0.008350176
0.3257555,0.014968142,0.3929527,0.012874158
0.3750925,0.0191918,0.4077867,0.016770355
0.40112752,0.023551779,0.4621418,0.021447884
0.36167577,0.025433198,0.48929095,0.024827253
0.42481175,0.027454361,0.43427974,0.02376346
0.47654948,0.03396147,0.48652253,0.027117288
0.49851575,0.036169868,0.53772503,0.03008612
0.5190275,0.04332466,0.557351,0.03293625
0.5385767,0.048642185,0.5717729,0.03823156
0.5575005,0.0538095,0.58518994,0.044128515
0.575481,0.058215093,0.596955,0.051696487
0.5911225,0.06313828,0.6087087,0.060602035
0.6063,0.07552007,0.6211356,0.06770452
0.62108475,0.08393156,0.6334304,0.07594086
0.63366854,0.08657852,0.6455594,0.08433178
0.64315724,0.09187815,0.6573344,0.09250649
0.6543375,0.09154509,0.6680576,0.09915516
0.6650258,0.09353923,0.6789779,0.104485095
0.67363524,0.09799663,0.68967396,0.111004755
0.6815275,0.10789711,0.6989878,0.11643302
0.687796,0.109936684,0.7076072,0.123431146
0.693523,0.11426211,0.7154004,0.12832129
0.6975658,0.122806706,0.7224229,0.134554
0.701299,0.11645659,0.7279435,0.14007078
0.70326275,0.11891762,0.7322532,0.14350726
0.7040017,0.13194495,0.73464596,0.14573622
0.70360625,0.13416903,0.73514223,0.14979091
0.701872,0.13579428,0.7346251,0.15324472
0.6997363,0.12634921,0.73302245,0.15517679
0.6960395,0.13748986,0.7304887,0.15670788
0.6913435,0.14429155,0.72636706,0.16070552
0.684988,0.14469326,0.7215944,0.16276735
0.6780078,0.1536684,0.71530336,0.16461195
0.66958326,0.15383437,0.7075023,0.16905619
0.65999824,0.1577359,0.6983752,0.17112395
0.6499113,0.15652493,0.68826926,0.17105146
0.638268,0.15333453,0.6776923,0.16948864
0.6256673,0.15415043,0.6647209,0.1669618
0.594773,0.15469024,0.6507914,0.16390839
0.574603,0.1593435,0.6286964,0.16163291
0.58297676,0.14747167,0.607824,0.1596374
0.5654738,0.14664528,0.6023455,0.1514257
0.547229,0.1412205,0.58415127,0.14348999
0.527887,0.13432744,0.56405115,0.13709967
0.5070258,0.1282111,0.5431326,0.12848696
0.48505172,0.12764706,0.5212141,0.120489895
0.46123,0.13323934,0.4993871,0.114238665
0.4360555,0.12820347,0.4770085,0.10911099
0.410348,0.12440972,0.45417452,0.1045975
0.38393375,0.11982628,0.43007922,0.10075683
0.35738426,0.08327733,0.4046476,0.09409889
0.329063,0.0821616,0.37654316,0.07529702
0.29982775,0.07712922,0.34798855,0.059976652
0.27054927,0.06595199,0.31954893,0.049367595
0.24046975,0.064686984,0.29324457,0.042161632
0.2104021,0.052023116,0.26799035,0.037166506
0.18008465,0.050267614,0.24344265,0.032183915
0.15061083,0.045790937,0.21832414,0.027785262
0.12200068,0.039931715,0.1958251,0.024110775
0.09534708,0.033424046,0.17372896,0.019776326
0.071241595,0.033211198,0.15236728,0.015268559
0.05029405,0.03077879,0.13031998,0.013501051
0.034060452,0.0252061,0.10728565,0.012306687
0.022800857,0.02534199,0.083022475,0.01153777
0.016501052,0.024769159,0.058616,0.010785003
0.009067632,0.02170163,0.037384946,0.009703702
0.00079722,0.022152433,0.019645093,0.009025544
0.0,0.018587636,0.008764774,0.011288438
0.0,0.016584191,0.0022765351,0.013482449
0.0,0.014999942,3.0832955e-05,0.015329649
0.0,0.012980354,4.1338262e-05,0.015381561
0.0,0.012156308,0.00021163974,0.013890102
0.0,0.010889489,3.314884e-05,0.011865494
0.0,0.010147692,-0.0003870138,0.009984224
0.0,0.0081167165,-0.0008678614,0.007953081
0.0,0.007042507,-0.0013715574,0.006161847
0.0,0.0056678057,-0.0018347844,0.0037961924
0.0,0.0049603907,-0.0025035478,0.001629829
0.0,0.004361994,-0.0027250783,0.00015202719
0.0,0.0032834164,-0.0026021313,-0.0008755563
0.0,0.0027112607,-0.002567039,-0.0013828592
0.0,0.0022745521,-0.0025592595,-0.0013452678
0.0,0.0019928499,-0.0026404893,-0.0012666972
0.0,0.0014264784,-0.0027581586,-0.0011916405
0.0,0.0013618395,-0.0027612383,-0.0012511855
0.0,0.001150129,-0.0029218353,-0.0011813631
0.0,0.0010747751,-0.0029350354,-0.0012448126
0.0,0.0009307607,-0.0029168187,-0.0012958292
0.0,0.000979985,-0.003036419,-0.0012487982
0.0,0.0009249916,-0.0032896393,-0.0011379193
0.0,0.000953886,-0.0035132556,-0.0010795088
0.0,0.0009623614,-0.0036519791,-0.0010699026
0.0,0.00091551413,-0.0036915976,-0.001141185
0.0,0.0011036799,-0.0037349474,-0.0011799437
0.0,0.0009949272,-0.0039409497,-0.0011029511
0.0,0.00097166403,-0.004013046,-0.0011191012
0.0,0.0010267837,-0.004064561,-0.0011442964
0.0,0.00095114345,-0.004068454,-0.0011731193
0.0,0.0010194529,-0.004041166,-0.0011932388
0.0,0.00078358053,-0.0040022554,-0.0012026255
0.0,0.00078309706,-0.0036617643,-0.0014126216
0.0,0.00071932806,-0.0034684716,-0.0014586764
0.0,0.000849995,-0.003413921,-0.0013967886
0.0,0.0007427509,-0.0033957104,-0.0013257054
0.0,0.0005968714,-0.0033562658,-0.0012647897
0.0,0.00054399815,-0.0030112672,-0.0013693364
0.0,0.00058695016,-0.0027541665,-0.0013735945
0.0,0.0005949298,-0.0026479647,-0.0012828269
0.0,0.0006165377,-0.002532071,-0.001179964
0.0,0.0006274455,-0.0024452966,-0.0010840435
0.0,0.0004701593,-0.0022531464,-0.0010439429
0.0,0.0004994322,-0.0018038334,-0.0011455002
0.0,0.0005843909,-0.0018781591,-0.0008867772
0.0,0.0005453208,-0.001878128,-0.0007039121
0.0,0.0005896745,-0.0017300417,-0.0006068447
0.0,0.0005896665,-0.0015555803,-0.0005313488
0.0,0.0006073853,-0.0013798586,-0.00046436515
0.0,0.0006079963,-0.0011557454,-0.0003846029
0.0,0.0006834728,-0.0008707671,-0.00028210605
0.0,0.0005690659,-0.0005592711,-0.00017050722
0.0,0.0004888543,-0.00011939544,-0.00012444424
0.0,0.0004296995,0.00043867112,-0.0002110106
0.0,0.00059108326,0.000815993,-9.287202e-05
0.0,0.0004952762,0.0009831093,0.0002734519
0.0,0.0006086291,0.0013810693,0.0004988742
0.0,0.00067988405,0.001969646,0.00054128096
0.0,0.0007050509,0.002236656,0.00082854624
0.0,0.0007844328,0.002718174,0.00091991574
0.0,0.000779043,0.004362764,0.0007480438
0.0060553774,0.0008736964,0.010542245,3.0822088e-05
0.01492567,0.0010104602,0.017757304,-0.0011891921
0.020643452,0.001038384,0.035150282,-0.002730065
0.030632475,0.0010619707,0.056963287,-0.0048147347
0.045938022,0.00095139805,0.085702434,-0.0053432104
0.06612993,0.0010668193,0.115046136,-0.0061669713
0.0894742,0.0012745393,0.14541557,-0.0062065637
0.11608633,0.0015000887,0.17621058,-0.00532669
0.14412515,0.0018649538,0.20770618,-0.0041166805
0.17356855,0.0019041547,0.23958485,-0.0030454458
0.20372301,0.002188403,0.27228847,-0.001983264
0.23365653,0.0028060733,0.30501008,-0.0009846783
0.2635735,0.003419341,0.33708775,0.00046134787
0.29350525,0.0038831297,0.36823624,0.0019114737
0.322607,0.0043324605,0.3971462,0.003271381
0.350565,0.006651219,0.4244045,0.0048878635
0.37744975,0.0065391352,0.45022294,0.0063422513
0.40371725,0.007593746,0.4724676,0.0071566952
0.42952326,0.009280189,0.4924862,0.008287666
0.45403177,0.011663765,0.5114682,0.010635268
0.47673252,0.013656805,0.52885514,0.0132460045
0.4986225,0.01521579,0.54452914,0.015412649
0.51873803,0.01768296,0.5593213,0.017340653
0.53731996,0.019721897,0.57328606,0.019276261
0.555573,0.022449296,0.5862994,0.02129814
0.57299376,0.024499213,0.5987057,0.023546945
0.5919583,0.028318949,0.61116433,0.02788747
0.60845023,0.03364242,0.62410885,0.03326193
0.622729,0.035500575,0.6369088,0.03896421
0.6366985,0.0405113,0.64961267,0.0448993
0.6486502,0.04224497,0.6626212,0.051052388
0.6599573,0.04526421,0.6731794,0.058118775
0.6689705,0.04931376,0.6830639,0.06553429
0.6778815,0.06391181,0.6925894,0.07260966
0.6853185,0.061743945,0.7014893,0.080567665
0.69227326,0.06768484,0.70954204,0.08749514
0.697282,0.070651755,0.71680635,0.094726674
0.7020135,0.08091399,0.7221027,0.09998356
0.70397824,0.07670519,0.72612786,0.10606707
0.7055617,0.08145517,0.72947526,0.109806515
0.7067332,0.08994023,0.731684,0.11279821
0.70627797,0.09121421,0.73227936,0.11738795
0.7045742,0.092821285,0.7318133,0.11996995
0.70233923,0.094321765,0.72984517,0.121241875
0.69727796,0.09630645,0.72669935,0.12233855
0.6912567,0.100165054,0.72314435,0.12518445
0.68526554,0.10479714,0.71843,0.12635644
0.6781175,0.10538711,0.712007,0.1265199
0.669848,0.09945307,0.7035575,0.12579678
0.66020447,0.09512939,0.69361883,0.12440981
0.64885324,0.098026946,0.68226165,0.12248236
0.636801,0.10125101,0.6701405,0.11999194
0.6235735,0.103132784,0.65682024,0.117318995
0.60974425,0.09552285,0.6422981,0.114745036
0.59468424,0.09590312,0.6269622,0.11177239
0.5801695,0.10358219,0.61062163,0.10723993
0.5641422,0.09937471,0.59366393,0.10272132
0.545546,0.09557961,0.5759435,0.09824187
0.526036,0.10104141,0.5567326,0.093865685
0.50593877,0.09540907,0.5369881,0.08989085
0.48395124,0.10120368,0.5167753,0.08626648
0.459874,0.0956062,0.4961165,0.08276848
0.43514296,0.097723484,0.4743461,0.07934679
0.4096865,0.099063866,0.4526395,0.075980395
0.3832395,0.097100556,0.43079066,0.07267049
0.35649702,0.096679084,0.40791005,0.06953772
0.32842025,0.09835665,0.38173822,0.06728847
0.29925975,0.08795441,0.35608694,0.06425237
0.27045074,0.08970406,0.329848,0.058408663
0.24024937,0.08521233,0.30421484,0.055485457
0.21049163,0.08701485,0.2784165,0.05486496
0.18074793,0.08050975,0.25385234,0.054775074
0.1510459,0.073809214,0.23052977,0.052376173
0.1228155,0.06439108,0.20498306,0.04926871
0.09610358,0.06629381,0.17996879,0.044997875
0.07168355,0.05425291,0.15486503,0.04118971
0.050789725,0.050381426,0.129798,0.03557784
0.034495898,0.042500503,0.10478799,0.030269943
0.023235554,0.03760035,0.08009697,0.02599469
0.016750535,0.033930685,0.05750101,0.022336448
0.008827657,0.029034602,0.036998,0.019823609
0.00064897124,0.023868779,0.021010896,0.017435405
0.0,0.02015204,0.009754936,0.016807593
0.0,0.017924456,0.00049034704,0.017620903
0.0,0.016881134,-0.0004182752,0.017451186
0.0,0.01431328,0.000474229,0.015819522
0.0,0.011490772,0.0006334291,0.013722561
0.0,0.009578256,0.0004202558,0.011209461
0.0,0.009625495,-6.723521e-05,0.008386039
0.0,0.008521412,-0.00070295535,0.006935775
0.0,0.007511055,-0.0012836779,0.005510088
0.0,0.0067990026,-0.0019260042,0.004162821
0.0,0.0059504234,-0.002634684,0.0031048327
0.0,0.0053272564,-0.003259837,0.0018118888
0.0,0.0048999963,-0.0034153862,0.001024625
0.0,0.004167763,-0.0035472116,0.0005328012
0.0,0.004063682,-0.0035075622,-0.00019644256
0.0,0.0041576945,-0.0038274713,-0.00027970652
0.0,0.003362108,-0.0040896507,-0.00034024805
0.0,0.004039485,-0.0040328647,-0.00097297755
0.0,0.0036210725,-0.0042709913,-0.0010977656
0.0,0.0029312123,-0.004494912,-0.0010941257
0.0,0.0028502117,-0.0044534495,-0.001303349
0.0,0.0029020987,-0.004628054,-0.0012463256
0.0,0.0027187804,-0.004862163,-0.0011772839
0.0,0.0022978194,-0.0049812733,-0.001209336
0.0,0.00238628,-0.0048066005,-0.0014470691
0.0,0.0024322553,-0.0049112006,-0.0013912087
0.0,0.002216777,-0.0050283857,-0.0013193121
0.0,0.0017034616,-0.0048009753,-0.0014941529
0.0,0.0019063292,-0.0047146296,-0.001528926
0.0,0.0015891035,-0.004740849,-0.0014444541
0.0,0.0015168444,-0.0044855494,-0.0015804224
0.0,0.0013376903,-0.004365744,-0.0015784011
0.0,0.0011590053,-0.0043013277,-0.0015228742
0.0,0.001208305,-0.0039644437,-0.00166075
0.0,0.0008427124,-0.003957738,-0.001526258
0.0,0.0008900059,-0.0036410391,-0.001616143
0.0,0.0008370416,-0.0034526763,-0.001572142
0.0,0.00077913306,-0.0031034928,-0.0016409355
0.0,0.0007902857,-0.0029041278,-0.0015594285
0.0,0.0007700227,-0.0028669494,-0.001387398
0.0,0.0007462562,-0.002850788,-0.00124611
0.0,0.0007713921,-0.002845467,-0.001119813
0.0,0.00074923586,-0.0027454742,-0.0010295212
0.0,0.0008269888,-0.0026033234,-0.00095531857
0.0,0.00079614564,-0.002433407,-0.00088430854
0.0,0.0008599445,-0.002365737,-0.00075073563
0.0,0.0009515506,-0.0025699884,-0.00043723005
0.0,0.0010203891,-0.002426242,-0.00043792548
0.0,0.0010483272,-0.0022121682,-0.00046486946
0.0,0.000894273,-0.0019449907,-0.00045891534
0.0,0.0009343327,-0.001647806,-0.00041619138
0.0,0.0009472258,-0.0013267795,-0.0003481706
0.0,0.000780557,-0.00078256475,-0.0004976984
0.0,0.0007223484,-0.00039281286,-0.00048315473
0.0,0.00062655454,-6.758911e-05,-0.0003894101
0.0,0.0006504938,0.00048970134,-0.00048181263
0.0,0.00058199535,0.0008140745,-0.00026742008
0.0,0.0007239598,0.0011148975,4.4194425e-05
0.0,0.00066128565,0.001247642,0.00052938896
0.0,0.0008214025,0.0016731566,0.0006423137
0.0,0.0008682312,0.0023109133,0.00065302214
0.0,0.0007893944,0.0036101318,0.0008300592
0.00643478,0.0007186811,0.006930815,0.00013351822
0.014226079,0.0008004714,0.011918844,-0.00083662686
0.02096152,0.0006374102,0.032295138,-0.003966099
0.02854142,0.0006089796,0.056470644,-0.006015646
0.04411145,0.0006312456,0.083533995,-0.0065804604
0.0647001,0.0006380571,0.11262704,-0.0070322487
0.08858992,0.0009446563,0.14219071,-0.007887794
0.11572073,0.0014011913,0.1729909,-0.006740872
0.14457788,0.0017211664,0.20550877,-0.0047886283
0.1743155,0.0026414618,0.23910151,-0.0030793727
0.2048266,0.004550594,0.27292287,-0.0010610324
0.23548146,0.0052937022,0.30703247,0.0013900665
0.26648998,0.006170128,0.34047514,0.003469306
0.29653025,0.0076152296,0.37255126,0.005234096
0.32570276,0.009652522,0.40390924,0.0074065644
0.35431224,0.0110036945,0.43273267,0.0094443
0.381603,0.013463813,0.45845667,0.01289459
0.4081735,0.014818362,0.48008648,0.015677053
0.4336255,0.017019112,0.49956983,0.018244298
0.45819426,0.017764086,0.517535,0.02065628
0.4808215,0.02143495,0.53366375,0.022107992
0.50197405,0.023106148,0.5484458,0.023722464
0.52206177,0.024848685,0.56269044,0.025161425
0.54140496,0.030495841,0.57624936,0.026507853
0.5595075,0.032787737,0.5896549,0.029897517
0.57681876,0.03361778,0.60253334,0.033485938
0.59115,0.039005093,0.61552596,0.038154848
0.605861,0.042891596,0.6281178,0.043417092
0.619825,0.04529115,0.6413415,0.049017362
0.63230246,0.051557817,0.6530715,0.056301832
0.6443258,0.05638181,0.6644642,0.06281334
0.6556753,0.061497305,0.6754128,0.06996446
0.66583073,0.06365773,0.68635094,0.07714624
0.67419875,0.07274201,0.6976576,0.08338097
0.68171525,0.074087866,0.70695174,0.090433
0.687611,0.07866423,0.7155622,0.09764142
0.69318026,0.08463055,0.7222019,0.10330939
0.69701123,0.08506947,0.727882,0.109335154
0.699592,0.0941796,0.7322731,0.11410134
0.70134825,0.09845722,0.7356633,0.11861218
0.70185876,0.10724872,0.73825437,0.12192047
0.70161724,0.10863105,0.7389824,0.12610473
0.700341,0.11041213,0.73910594,0.12941192
0.6979835,0.12036898,0.7375313,0.13183613
0.6930898,0.12828176,0.73421866,0.13558547
0.688302,0.13361044,0.73104244,0.13746297
0.68294376,0.12756369,0.7260603,0.14067999
0.675916,0.13814914,0.72118044,0.14188957
0.6677975,0.14145043,0.71343327,0.14370579
0.65851754,0.14204572,0.7045788,0.14530604
0.647017,0.1563173,0.6952187,0.1455624
0.634926,0.15159906,0.6841708,0.14769542
0.6219415,0.15883563,0.67112774,0.14918897
0.60803324,0.15935963,0.6576023,0.148908
0.59309447,0.15891789,0.64260375,0.14754064
0.5787923,0.15711075,0.6264581,0.14522798
0.5618115,0.1491798,0.6091673,0.14250092
0.5430182,0.14970726,0.59098995,0.13937107
0.52399653,0.16271134,0.5714107,0.13615848
0.5040165,0.15086049,0.5518712,0.1327853
0.481702,0.1639249,0.531502,0.12932779
0.45763123,0.1607378,0.5103136,0.12554862
0.43324223,0.15882847,0.48790425,0.12155481
0.407554,0.15534548,0.46563295,0.117521696
0.38104275,0.15322699,0.44257978,0.11345702
0.35451102,0.14088623,0.41853094,0.109119065
0.32685748,0.13178968,0.3897537,0.10350829
0.2979495,0.13137962,0.36127105,0.09659337
0.26901373,0.11507897,0.33247852,0.09165755
0.23919271,0.114939,0.3043116,0.086218886
0.20946445,0.11562051,0.27630067,0.08156087
0.18014425,0.099959105,0.24936001,0.076176964
0.1510223,0.094934225,0.2249087,0.0711015
0.122979596,0.08165163,0.19963071,0.064818375
0.09681003,0.0689627,0.17328252,0.056833696
0.073094696,0.06395005,0.14663324,0.049573757
0.052445877,0.0462106,0.12122612,0.043089382
0.03586255,0.044763576,0.096228816,0.03559293
0.023894219,0.035122856,0.0718036,0.029389005
0.017104447,0.028774025,0.05164548,0.022285834
0.008722717,0.023411946,0.032214954,0.016681606
0.0004718205,0.01818837,0.017406644,0.012107815
0.0,0.015433661,0.007377284,0.00883106
0.0,0.0125084305,0.00029265232,0.009265392
0.0,0.010757384,-0.000519634,0.008412308
0.0,0.008532812,-5.9343816e-05,0.006887036
0.0,0.0068484913,0.00040281523,0.0049203387
0.0,0.0056149266,0.00025788296,0.002949367
0.0,0.004850915,-0.00017292159,0.0011419462
0.0,0.0042167795,-0.00073382555,-0.000593204
0.0,0.0038823588,-0.0009994509,-0.0011074614
0.0,0.0031780316,-0.0012997959,-0.0008239907
0.0,0.003349122,-0.0014483418,-0.00079881994
0.0,0.002976881,-0.0018699387,-0.0006156173
0.0,0.0027249234,-0.0020187453,-0.0007002152
0.0,0.0026544274,-0.0022679234,-0.0006972585
0.0,0.0029605161,-0.002611966,-0.0006202618
0.0,0.0026920056,-0.0029945965,-0.0005740321
0.0,0.0026282263,-0.0033155982,-0.00058175536
0.0,0.0028642893,-0.0036560956,-0.0006081462
0.0,0.0026440665,-0.003951716,-0.0006600494
0.0,0.0029315206,-0.004175866,-0.00073161663
0.0,0.0025132527,-0.004414974,-0.0008006542
0.0,0.0023688274,-0.004542372,-0.0009392783
0.0,0.0025333853,-0.004418954,-0.0012473585
0.0,0.0025057802,-0.0045489725,-0.0012515719
0.0,0.0022702217,-0.0047256625,-0.0012114793
0.0,0.0016226101,-0.0048167584,-0.0012424781
0.0,0.0017508866,-0.004583251,-0.001471638
0.0,0.0016837497,-0.0046025915,-0.0014235659
0.0,0.0014352854,-0.00459827,-0.0014129144
0.0,0.00154197,-0.0043018614,-0.0015900165
0.0,0.0015256458,-0.004345317,-0.0014850143
0.0,0.0015500464,-0.004435208,-0.0013757054
0.0,0.0014921494,-0.004503617,-0.0013030197
0.0,0.0014456747,-0.004539634,-0.0012603038
0.0,0.0014928397,-0.0045495806,-0.0012314118
0.0,0.0012779704,-0.004500388,-0.0012155056
0.0,0.0015831792,-0.0044785086,-0.0011858287
0.0,0.0013730504,-0.0044571687,-0.0011534187
0.0,0.0014966003,-0.004399762,-0.0011246812
0.0,0.0015612985,-0.0042972793,-0.0010963707
0.0,0.0016850949,-0.004205085,-0.001058885
0.0,0.0019512619,-0.004139905,-0.0009452934
0.0,0.0018346221,-0.0044241194,-0.00062702526
0.0,0.0018544651,-0.0043649804,-0.0006119814
0.0,0.0017893927,-0.0041767787,-0.00063854305
0.0,0.0014924705,-0.0039275326,-0.00064685196
0.0,0.0019502288,-0.0036607771,-0.0006243573
0.0,0.0019566375,-0.0033432336,-0.00055147236
0.0,0.0013442134,-0.0030187424,-0.0005129456
0.0,0.0015684874,-0.002478011,-0.0006571212
0.0,0.0014906398,-0.0021998128,-0.0004991869
0.0,0.0014365054,-0.0019536396,-0.00030994476
0.0,0.0012910775,-0.0013965602,-0.00036548794
0.0,0.0012281747,-0.0008706243,-0.00027464714
0.0,0.0009832545,-0.0005836717,-3.1838368e-05
0.0,0.000867224,-9.774531e-05,-2.4615356e-05
0.0,0.0008884201,0.0003395785,9.8456505e-05
0.0,0.00080525206,0.00085798936,0.00023930935
0.0,0.000698539,0.0018116441,9.757397e-05
0.0,0.0005911769,0.00254126,0.00019567844
0.0,0.0005455756,0.0034863031,0.00013508809
0.0,0.0005492775,0.004793885,0.00024879363
0.005570335,0.0005992686,0.010106318,-0.00023052412
0.01552375,0.00057035976,0.016468411,-0.0010056397
0.023291327,0.0005675725,0.030760566,-0.0025661564
0.031979498,0.00051613647,0.048928827,-0.003951381
0.04747395,0.0007255684,0.07379214,-0.004893301
0.067369446,0.0008732824,0.10176036,-0.0053574
0.09033857,0.0010216192,0.1308648,-0.006362721
0.11590232,0.0012363897,0.16132994,-0.0056167413
0.1437718,0.0016256132,0.19235085,-0.0044763833
0.17258202,0.001945707,0.22457215,-0.0033373637
0.20256022,0.0025907913,0.2573417,-0.002118663
0.23246099,0.0031143203,0.29053912,-0.0007989745
0.2618155,0.0033395817,0.32308865,0.0006077847
0.29133976,0.0038236212,0.35492727,0.0019484631
0.320932,0.0045894273,0.3864864,0.0032244802
0.34915125,0.0055467235,0.41470075,0.004123355
0.37669525,0.0064788694,0.44100475,0.0053365445
0.40266725,0.007371327,0.46574888,0.0065521337
0.4278675,0.0070599928,0.4868516,0.007559728
0.45191377,0.0076629575,0.5062316,0.008065664
0.475424,0.0076715145,0.52367955,0.008814206
0.497315,0.009240604,0.5393476,0.009243085
0.5173087,0.010504324,0.55410093,0.010062807
0.535838,0.010958428,0.56788695,0.010349341
0.55249274,0.010306711,0.5802317,0.011189382
0.56866974,0.013888307,0.592276,0.011648283
0.5846055,0.013266416,0.6039144,0.012788987
0.59967947,0.0146862045,0.61536777,0.0136136385
0.61391574,0.016127396,0.6264897,0.015160063
0.6269995,0.017062936,0.6384372,0.01689108
0.63895124,0.020852858,0.65032595,0.021370932
0.6497895,0.023951503,0.6616253,0.02656513
0.659307,0.025047934,0.672687,0.032189146
0.6678675,0.029593563,0.6834837,0.03805254
0.675333,0.03458626,0.6940219,0.04411213
0.6818923,0.039539944,0.7037474,0.05032506
0.6879817,0.044573132,0.71201897,0.057557028
0.692641,0.050950747,0.71882147,0.066076644
0.695407,0.05612476,0.7242888,0.076379344
0.69761974,0.070584364,0.7285637,0.08575735
0.6993575,0.08394128,0.7311993,0.09452427
0.699181,0.08307067,0.73315966,0.10349714
0.697914,0.09573641,0.73294723,0.11238218
0.69590974,0.10811484,0.7315373,0.11973441
0.6908465,0.11600995,0.7288863,0.12680246
0.68556976,0.12201308,0.7256985,0.13312645
0.68063426,0.13198912,0.7216742,0.13785966
0.67402005,0.1459711,0.71616626,0.14324832
0.66589147,0.14030765,0.70943695,0.14854169
0.6568802,0.1521209,0.7015185,0.1517705
0.6452148,0.15433377,0.69155097,0.15585369
0.6363647,0.15953353,0.6807565,0.15718047
0.6246263,0.16224806,0.66922116,0.15955746
0.61060673,0.17083596,0.6561948,0.16099842
0.595931,0.18119799,0.64163697,0.16352859
0.57960504,0.18716669,0.62647486,0.16530314
0.5612675,0.18871339,0.60979754,0.16517659
0.5426085,0.18950473,0.591931,0.16641685
0.52362126,0.20019616,0.5733196,0.16701844
0.5036842,0.20321766,0.5545432,0.16594096
0.48124802,0.20059338,0.5354224,0.16349147
0.45764476,0.19793853,0.5143596,0.1599234
0.4326505,0.1940305,0.49247807,0.15566638
0.40672424,0.19468975,0.46912533,0.15101226
0.38058475,0.1965332,0.44362044,0.14643683
0.35557675,0.19511501,0.41512454,0.14563572
0.3282955,0.18744074,0.38063174,0.14878516
0.29953098,0.16851974,0.3527123,0.14420629
0.2710515,0.15694462,0.32357728,0.13620612
0.24169634,0.14740115,0.2953114,0.1261991
0.2120443,0.1262636,0.26594317,0.11492716
0.18219927,0.11005941,0.23654951,0.102846414
0.15342285,0.088367574,0.20850344,0.08799731
0.12498042,0.079910144,0.17958358,0.070269816
0.098571174,0.06524648,0.15030101,0.05853653
0.07479315,0.04998826,0.12452399,0.047257528
0.05354105,0.03789785,0.10088583,0.0358632
0.036615174,0.03030628,0.07719779,0.025308425
0.02483096,0.027603395,0.05552226,0.016759835
0.017519733,0.023182865,0.038182605,0.0113409795
0.008610682,0.02000838,0.023843752,0.007533862
0.0003008805,0.016730301,0.013618301,0.0057462594
0.0,0.0137411095,0.00449865,0.0053988835
0.0,0.010833807,5.090604e-05,0.007818716
0.0,0.011629921,-0.0009193138,0.008263947
0.0,0.009855457,-0.0008188242,0.008760301
0.0,0.008959925,-0.0007862528,0.008050796
0.0,0.008734929,-0.00084770756,0.007628001
0.0,0.008117292,-0.0010502639,0.0066148797
0.0,0.008282846,-0.0015245735,0.0058581266
0.0,0.0071585616,-0.0021083695,0.0053452314
0.0,0.0071626487,-0.0026038883,0.004154439
0.0,0.007478668,-0.0032559999,0.0036804085
0.0,0.0069162133,-0.0038915586,0.0035340204
0.0,0.006260651,-0.0045144698,0.0035069748
0.0,0.0059797186,-0.004751615,0.0027945684
