True Solar,True Wind,Predicted Mean Solar,Predicted Mean Wind,Predicted Std. Dev. Solar,Predicted Std. Dev. Wind
0.21037155,0.015772091,0.20243925,0.028187286,0.0751783,0.035992067
0.24761018,0.012923861,0.2221243,0.021603428,0.075266175,0.031179756
0.276159,0.01068628,0.25947738,0.0182707,0.0756006,0.029281333
0.2512179,0.010872194,0.29501152,0.016111631,0.076258704,0.02900675
0.2010808,0.011616818,0.27654037,0.013291081,0.07653166,0.0282727
0.21375553,0.012257745,0.21380553,0.010104392,0.07715856,0.02714361
0.26732728,0.010289577,0.20374353,0.00966448,0.07740116,0.026992174
0.315958,0.009543639,0.25987124,0.011558911,0.076827735,0.027833395
0.30651,0.0012806107,0.34188136,0.011408402,0.077688046,0.029283218
0.29734024,0.0015045132,0.36951137,0.0036210283,0.07889225,0.029661924
0.271054,0.0015160644,0.37544385,-0.0012942099,0.081061155,0.029980456
0.24394861,0.0016928678,0.34996665,-0.0050965426,0.08250025,0.02959215
0.20436719,0.0021588095,0.3143447,-0.007547172,0.08344805,0.028975155
0.18130624,0.0018376803,0.24957222,-0.009207793,0.0833025,0.027892435
0.1691287,0.0016271046,0.2115294,-0.009374379,0.083074175,0.027377939
0.14359225,0.001930105,0.21115324,-0.008272835,0.082749054,0.027344996
0.118796125,0.002012822,0.18958065,-0.007884891,0.08262078,0.027010666
0.0949549,0.001982135,0.16057383,-0.007613815,0.082205474,0.026620552
0.07318078,0.0018847939,0.13289236,-0.0071947575,0.081222534,0.026350731
0.054681923,0.0018180758,0.10445899,-0.006548847,0.07937167,0.026122618
0.03893355,0.0019596813,0.0805393,-0.005126709,0.07368022,0.02623139
0.027254274,0.0017199453,0.054506894,-0.003863461,0.068280235,0.02576568
0.019937837,0.0014705916,0.034391467,-0.0025638365,0.062079567,0.025514487
0.011124223,0.0012502414,0.020128304,-0.0011867787,0.05755425,0.025510348
0.0013045275,0.0009350733,0.01101722,-3.963845e-05,0.054721013,0.02568305
0.0,0.0009153151,0.004534237,0.00097287394,0.05331269,0.025813404
0.0,0.0007591952,4.6888665e-05,0.001840338,0.052720383,0.025900187
0.0,0.0008205125,-0.0021914258,0.0023751482,0.0526731,0.025960093
0.0,0.0006964292,-0.0024298271,0.002661569,0.052639153,0.025918849
0.0,0.0006270105,-0.0022244928,0.0028405401,0.05263799,0.025887225
0.0,0.00056182203,-0.0023045242,0.0029055178,0.05268673,0.025901234
0.0,0.00056403654,-0.0026182674,0.0029759982,0.052677847,0.025924927
0.0,0.00051397865,-0.0028403038,0.0030269832,0.05266183,0.025937516
0.0,0.00050927704,-0.0028956071,0.0030022548,0.05268023,0.025946377
0.0,0.00042473522,-0.0031480936,0.0030134448,0.052694682,0.0259627
0.0,0.0005338619,-0.003466787,0.0030449776,0.05271265,0.025980068
0.0,0.00053369184,-0.0040930463,0.0031548955,0.052724745,0.02599513
0.0,0.0005379636,-0.00459062,0.0032583482,0.05275688,0.025999589
0.0,0.0004876682,-0.004906428,0.0033333863,0.0527844,0.02600145
0.0,0.0004980336,-0.0051758713,0.0033916247,0.052794665,0.026004944
0.0,0.00068142323,-0.005443682,0.003436809,0.05280535,0.026010528
0.0,0.0006352677,-0.0057173287,0.0034730842,0.052816026,0.026018769
0.0,0.0005481161,-0.005912287,0.0035030807,0.052826837,0.02602568
0.0,0.000750036,-0.0061246497,0.0035450375,0.052836493,0.026032917
0.0,0.0008052672,-0.0065067285,0.0036408873,0.05286544,0.02604374
0.0,0.0007801551,-0.0067404364,0.003700631,0.052895956,0.02604883
0.0,0.00091538846,-0.0069187093,0.0037356704,0.052922577,0.026045632
0.0,0.0011101133,-0.0072060064,0.0038060588,0.05295056,0.026041513
0.0,0.0010160436,-0.007360745,0.00387614,0.052964006,0.026029564
0.0,0.0010119466,-0.0074539008,0.0039217733,0.052963976,0.026016338
0.0,0.0012307592,-0.0076662637,0.004001092,0.052965324,0.025997566
0.0,0.0012528154,-0.007823231,0.00407029,0.052959353,0.025973713
0.0,0.0013155538,-0.007891126,0.0041084285,0.05295297,0.025960684
0.0,0.0009444386,-0.007912978,0.0041148434,0.05295281,0.025956297
0.0,0.0008797217,-0.007847523,0.0040600807,0.052971657,0.025964199
0.0,0.0009292651,-0.007897395,0.0040227105,0.052989725,0.025982643
0.0,0.00090270076,-0.007940068,0.004001497,0.05300359,0.02599571
0.0,0.00094041333,-0.007944911,0.003991854,0.05300553,0.026001401
0.0,0.00076090725,-0.007890067,0.0039756647,0.053001016,0.026006818
0.0,0.00070556503,-0.0076991264,0.0039101955,0.052989848,0.026020564
0.0,0.00056716846,-0.0075856443,0.0038585404,0.052976616,0.026036115
0.0,0.0006014479,-0.0073706955,0.0037742343,0.05294957,0.026048886
0.0,0.00063887,-0.0072549693,0.0037287378,0.052926652,0.026056258
0.0,0.0007623518,-0.0071437685,0.0037081675,0.05290826,0.026060466
0.0,0.0009171917,-0.0071263225,0.0037514758,0.05288815,0.02605647
0.0,0.0010066988,-0.007121284,0.0038537262,0.05284824,0.02603695
0.0,0.0011797508,-0.0069197034,0.003959912,0.052776154,0.025997397
0.0,0.0015200538,-0.0067781885,0.0041012676,0.052682113,0.025936207
0.0,0.0018761783,-0.0066665695,0.0042561446,0.052561954,0.025860002
0.0,0.0018614249,-0.006509987,0.004402531,0.05243104,0.025783798
0.0,0.0018671735,-0.0062489565,0.004486729,0.052344047,0.02572427
0.0,0.0019499554,-0.0059947367,0.0045258,0.0522879,0.02568339
0.0,0.002105073,-0.005515241,0.00454477,0.052216135,0.025642911
0.0,0.0023505304,-0.0051363762,0.0045610117,0.052153774,0.025614418
0.0,0.0024517204,-0.004974431,0.0046231165,0.052087072,0.025581859
0.0,0.0024054875,-0.0047403933,0.004653205,0.052039575,0.025553554
0.0,0.0021439865,-0.0044704354,0.00466323,0.052000884,0.025530472
0.0,0.0021796545,-0.0041824155,0.004660805,0.05196687,0.025514241
0.0,0.0023961684,-0.0033896267,0.004667828,0.05188433,0.025476718
0.0,0.0024409823,-0.0026977337,0.0046653436,0.05184284,0.025455765
0.0,0.0023425955,-0.0022732958,0.004649284,0.05184486,0.02545186
0.0,0.0020225449,-0.0019110837,0.004625861,0.05185662,0.025451273
0.0,0.0019398631,-0.0015244988,0.0046003815,0.051882755,0.02545221
0.0,0.0019752486,-0.0009768077,0.004507162,0.05196568,0.025482899
0.0,0.0018890552,-0.00049847574,0.0044068913,0.052045364,0.025517913
0.0,0.0018379143,-1.4520138e-05,0.004332686,0.0521083,0.025524793
0.00080122496,0.001884763,0.002343233,0.0042197243,0.05247466,0.025441045
0.009148332,0.0019519392,0.00792343,0.0040427675,0.053369567,0.025270618
0.017056383,0.00213432,0.01777933,0.003845114,0.05561896,0.025202865
0.023488272,0.0024146277,0.034552798,0.0039521474,0.0604759,0.025332639
0.034440577,0.002305378,0.061390027,0.004271958,0.068049744,0.025576998
0.050163448,0.0026557243,0.094199635,0.004425496,0.073132314,0.025959976
0.07001937,0.0026592046,0.12843427,0.0045847255,0.07637857,0.02636737
0.09365615,0.0025197929,0.1632497,0.0044519133,0.07849702,0.026738625
0.11978935,0.002541353,0.1980134,0.0042188037,0.08012177,0.027194157
0.1473892,0.0022960478,0.23236962,0.003754591,0.081257366,0.027847601
0.1760846,0.0027575574,0.26966184,0.0028950602,0.08241087,0.028591566
0.20494924,0.002318633,0.30421242,0.0021939555,0.083665445,0.029384239
0.23419951,0.0028919927,0.3352088,0.0015976526,0.08483473,0.030198706
0.26313025,0.0035736235,0.36450836,0.0017145161,0.086312585,0.030961527
0.29201502,0.004864856,0.39265278,0.0025649467,0.087795205,0.031704273
0.3201505,0.0073867985,0.42018014,0.004116791,0.089271076,0.03243343
0.34814274,0.010135219,0.44683036,0.0062407944,0.0905973,0.03313174
0.37556252,0.012222975,0.47182682,0.008630517,0.09140689,0.03379873
0.40117574,0.014963264,0.49483812,0.010629749,0.0921866,0.034498762
0.426682,0.019191805,0.5156795,0.012718242,0.093160994,0.035223316
0.45096824,0.023175148,0.5349627,0.014683456,0.093734875,0.035939075
0.47406477,0.027621698,0.553251,0.01721006,0.0945517,0.03686812
0.49595073,0.031779956,0.57069993,0.020093389,0.095368244,0.038253915
0.516371,0.036633067,0.58731985,0.023663439,0.09605284,0.040114474
0.53586274,0.040558062,0.60335773,0.028143596,0.09677681,0.04258296
0.5545395,0.047034808,0.61884767,0.03295641,0.09765311,0.044932768
0.5704403,0.04994425,0.63383734,0.038266733,0.09864266,0.047662266
0.5863975,0.058632433,0.6480423,0.04418497,0.099685125,0.050601646
0.60207325,0.072935075,0.6621107,0.051031336,0.10103517,0.053742576
0.6161195,0.08397289,0.67550176,0.059166953,0.10247399,0.057320766
0.62935376,0.083902635,0.6877814,0.06764018,0.10375093,0.060930267
0.641019,0.093605645,0.6992577,0.07592439,0.10498317,0.06427997
0.65209025,0.10253615,0.70951414,0.08368358,0.106093906,0.067477934
0.661821,0.107094966,0.7189184,0.09053619,0.10705097,0.07030757
0.67012,0.107438475,0.7273825,0.097918645,0.10797221,0.07317669
0.6777295,0.11684139,0.7347114,0.10358837,0.108675405,0.075228505
0.68406576,0.121866226,0.7415467,0.110290386,0.109450735,0.0774407
0.6895773,0.13280255,0.7475011,0.11556057,0.11006195,0.07908152
0.693026,0.13174012,0.75260186,0.122173615,0.110745594,0.08101845
0.6947265,0.13201056,0.75611997,0.12657364,0.111188516,0.082190655
0.6964525,0.13245423,0.7577185,0.12932867,0.11144629,0.08287737
0.69744575,0.13226388,0.7585337,0.13088946,0.11163714,0.08327485
0.69641304,0.13231303,0.75847334,0.1315831,0.1117627,0.08344574
0.69434726,0.12960164,0.75670457,0.13162392,0.111779936,0.08345154
0.691454,0.13171709,0.7536746,0.13113797,0.11171544,0.08332697
0.68737924,0.13517977,0.74953455,0.1301859,0.111581765,0.08311228
0.6820682,0.13024206,0.7439795,0.12890273,0.11134575,0.08282678
0.6751963,0.124718726,0.7374853,0.12736894,0.111034624,0.08247309
0.66776675,0.11469826,0.72961634,0.124854945,0.110588424,0.081863865
0.6593365,0.11858134,0.7210865,0.11929948,0.10990652,0.08042835
0.6496642,0.11666457,0.71178627,0.11502554,0.10928846,0.079206064
0.638695,0.124470636,0.7017906,0.111655876,0.108634725,0.07821018
0.626961,0.11985957,0.6908165,0.10890736,0.107933365,0.077425
0.6139005,0.121593826,0.6792496,0.10660363,0.10727619,0.07680116
0.59979874,0.1118169,0.6667498,0.10377418,0.106558114,0.07599929
0.58519,0.105972685,0.6533969,0.09837412,0.10557546,0.07424508
0.569998,0.10496501,0.639358,0.094366014,0.10464431,0.07294601
0.55280024,0.109810494,0.62363607,0.09132099,0.10360956,0.071979694
0.5346553,0.10464329,0.6064925,0.08899639,0.10243726,0.07129859
0.51618975,0.11221399,0.58919835,0.08713576,0.10132029,0.07084318
0.49592748,0.10815784,0.57173085,0.0855587,0.10048919,0.07046369
0.47424126,0.10799723,0.5530468,0.08409579,0.09974582,0.07018205
0.45054823,0.11021685,0.53354526,0.082676865,0.09900945,0.06999621
0.42631125,0.10977723,0.51243466,0.081241645,0.09800813,0.069921985
0.40137276,0.10437854,0.4904795,0.07982406,0.096875474,0.06991264
0.373873,0.10922815,0.46764973,0.07842273,0.09579629,0.06993925
0.34536374,0.11405151,0.44064918,0.07792071,0.094591536,0.07044042
0.32087675,0.11021787,0.40959716,0.08119637,0.09307961,0.072284065
0.2937155,0.11248336,0.38685358,0.08077649,0.0917802,0.07225801
0.2649828,0.10926345,0.36176696,0.078803085,0.090352386,0.07163805
0.2359818,0.108112864,0.33231458,0.07698903,0.08877822,0.071310066
0.20697734,0.107197195,0.3018231,0.075567305,0.0872418,0.07109114
0.17788832,0.10608934,0.27109024,0.074461795,0.08562708,0.070973106
0.14960262,0.096227325,0.23932913,0.07084641,0.08374983,0.069658734
0.1220376,0.08577893,0.20666248,0.06451654,0.081182964,0.06696629
0.09633155,0.07517842,0.1729993,0.056597758,0.07809326,0.06316278
0.072950825,0.064845055,0.1383007,0.048090886,0.07515408,0.05846774
0.0529971,0.05969795,0.10537711,0.039669443,0.07185933,0.053225365
0.034478202,0.046485417,0.07540908,0.03208562,0.06836325,0.04788033
0.023912102,0.03514246,0.046905223,0.023326399,0.063672744,0.041102823
0.01833809,0.02762134,0.026268126,0.015540783,0.05914079,0.034187414
0.010687555,0.020255761,0.012380116,0.010590848,0.055830978,0.029373849
0.00139299,0.016903488,0.0028225225,0.0076181404,0.053491253,0.02669493
0.0,0.011642908,-0.0040616654,0.0061992896,0.052104212,0.025803026
0.0,0.008157926,-0.0072548245,0.0055217594,0.05196028,0.025460552
0.0,0.006468696,-0.008121163,0.0050772107,0.052153856,0.02532463
0.0,0.005182144,-0.0073837554,0.004878213,0.05223463,0.025361309
0.0,0.003978269,-0.0063618463,0.0047186594,0.052292526,0.025347847
0.0,0.0034221536,-0.005735197,0.00460994,0.052328162,0.02533614
0.0,0.0026072534,-0.005322783,0.00449253,0.052347485,0.025375508
0.0,0.0022408597,-0.0049860426,0.0043503093,0.052385844,0.025459226
0.0,0.0019636287,-0.004821777,0.0042431774,0.052410237,0.025545083
0.0,0.0016754224,-0.004766359,0.0041503073,0.05243275,0.02562119
0.0,0.0015394578,-0.0047126873,0.004038195,0.052465267,0.025691858
0.0,0.001272696,-0.0049896766,0.0039561293,0.05252784,0.02575504
0.0,0.001015849,-0.0051912274,0.0038690642,0.052584127,0.025814647
0.0,0.0009415535,-0.0052843583,0.0037922647,0.05262565,0.025861118
0.0,0.0008725291,-0.0054188687,0.0037532775,0.05265845,0.025894735
0.0,0.0008771803,-0.0056093074,0.0037578526,0.052682832,0.025918927
0.0,0.0009911637,-0.005787152,0.003783181,0.05270337,0.025935391
0.0,0.0010332954,-0.006198578,0.0038094425,0.05275815,0.025953054
0.0,0.000930312,-0.0065213386,0.0038388234,0.052793384,0.025962902
0.0,0.0011867405,-0.0067134155,0.0038739883,0.052807827,0.025963042
0.0,0.001241731,-0.006976519,0.003962681,0.05282235,0.02594795
0.0,0.0011310503,-0.0071472405,0.004049702,0.05282069,0.025925675
0.0,0.0012672164,-0.007246011,0.004107707,0.052812025,0.025909042
0.0,0.0015334942,-0.007502256,0.0041552642,0.052814085,0.025904698
0.0,0.0014567403,-0.007803289,0.0042437543,0.052783877,0.025885751
0.0,0.0015765144,-0.007920564,0.004302926,0.052750196,0.025865886
0.0,0.0014157892,-0.007982448,0.004341787,0.052724715,0.025849424
0.0,0.0014623464,-0.008036485,0.0043659196,0.05270932,0.025840275
0.0,0.0014962171,-0.008091641,0.004380679,0.052701455,0.025835449
0.0,0.0013382104,-0.008059717,0.004393159,0.05268597,0.025829468
0.0,0.0015141282,-0.0080376305,0.004401718,0.052674558,0.025825877
0.0,0.001466544,-0.008044038,0.004407122,0.052669007,0.025824223
0.0,0.0015159021,-0.008037021,0.004411088,0.05266325,0.025822137
0.0,0.0014326817,-0.008015679,0.0044146995,0.052654773,0.025819285
0.0,0.0013056861,-0.007883606,0.004365923,0.052674886,0.025832646
0.0,0.0011549966,-0.007525217,0.0043232706,0.052646056,0.02583569
0.0,0.0013147035,-0.0072664027,0.0042982167,0.052622415,0.025837975
0.0,0.0011278075,-0.0071468586,0.004281463,0.052617624,0.025842674
0.0,0.0012124276,-0.0070377127,0.0042705415,0.052611507,0.025843846
0.0,0.001110648,-0.0069129276,0.004263892,0.052599587,0.02584122
0.0,0.0011999444,-0.006773504,0.0042603333,0.05258076,0.025836553
0.0,0.0012877322,-0.0061889333,0.0042700036,0.052489717,0.025808316
0.0,0.0010483161,-0.0056623016,0.004256662,0.05242385,0.025792338
0.0,0.0010826595,-0.0052589215,0.004177902,0.052414756,0.025804969
0.0,0.0010771132,-0.005041425,0.0041206987,0.05240131,0.025823424
0.0,0.0009736027,-0.0048574195,0.0040801363,0.05238461,0.025836818
0.0,0.0010263297,-0.004642188,0.0040525724,0.052362394,0.025842303
0.0,0.0010015288,-0.003909634,0.0040455805,0.052270647,0.025820153
0.0,0.00089117483,-0.0032703506,0.0040377835,0.05220364,0.025800897
0.0,0.0009743906,-0.0028797225,0.0040220064,0.052170034,0.025789885
0.0,0.00094229024,-0.0025613108,0.0039996784,0.05214854,0.025775211
0.0,0.00091408263,-0.0022353444,0.003972603,0.052135613,0.025762849
0.0,0.0009673227,-0.0018982479,0.0039445767,0.052130204,0.025749903
0.0,0.0010044287,-0.0009884037,0.0039211335,0.052120548,0.0257056
0.0,0.0008854684,-0.00019276682,0.003892462,0.05213527,0.025673756
0.0,0.0009070804,0.00031505374,0.0038583013,0.05216305,0.02566304
0.0,0.0011496906,0.0007336183,0.003819047,0.05220193,0.025655378
0.0,0.0010908296,0.001178874,0.0037764404,0.052262336,0.025646346
0.0,0.0010262991,0.001680791,0.0037363062,0.052342437,0.025634125
0.0,0.0009943624,0.0029762888,0.0037013898,0.052521273,0.025585301
0.0,0.0008616753,0.0042153485,0.00365139,0.05270158,0.025547778
0.000821225,0.0011616736,0.0067556994,0.003524476,0.05311741,0.025465362
0.00990529,0.0013776274,0.008909382,0.0034771303,0.0533865,0.025424529
0.019093484,0.0015884117,0.013594537,0.0033745528,0.054264367,0.025345642
0.027191615,0.0018171448,0.020106565,0.003347282,0.05575203,0.025327317
0.0381617,0.002197523,0.03258671,0.0035504657,0.058856513,0.025351765
0.05176425,0.0024278655,0.04816798,0.00385239,0.06341163,0.025399866
0.06723135,0.002674195,0.06476077,0.0041360646,0.06719413,0.025533441
0.08295753,0.0028879198,0.083235696,0.004458994,0.06989857,0.025638709
0.099681474,0.0032845899,0.09809822,0.0046304334,0.07173094,0.025830824
0.12973455,0.004007963,0.11951761,0.0051108636,0.07378038,0.026031174
0.15214255,0.0041773017,0.17788619,0.006717081,0.07642081,0.026540585
0.18068393,0.004612204,0.20735951,0.007142282,0.07762034,0.026902206
0.19535005,0.0062601217,0.24793003,0.008051946,0.078989066,0.027522592
0.17818508,0.006680605,0.26108095,0.008254121,0.07948503,0.027750077
0.19265802,0.0076194135,0.22128318,0.007511714,0.077915706,0.02703879
0.2227597,0.00864327,0.21817356,0.008271186,0.07771375,0.02695513
0.27774924,0.009838561,0.24694552,0.010367356,0.07870625,0.027311414
0.311542,0.012640354,0.31778434,0.0135212215,0.08176634,0.028779952
0.401449,0.01306923,0.37400097,0.015587748,0.084540375,0.030377178
0.42525372,0.016228072,0.49386895,0.01869866,0.090760335,0.03469352
0.44885948,0.015820121,0.54084826,0.018963313,0.09336438,0.036421843
0.47159502,0.017658941,0.5626111,0.018511992,0.0942408,0.037197698
0.49335524,0.02016902,0.57487327,0.01849156,0.09478266,0.037899144
0.5132835,0.021218536,0.5860543,0.019047111,0.09493859,0.038666062
0.511665,0.02308553,0.5975369,0.019985806,0.094911166,0.039546534
0.521248,0.025802262,0.5891871,0.020831855,0.09360634,0.039792493
0.5685222,0.029159885,0.58613265,0.02253968,0.09296892,0.04046789
0.584791,0.029212266,0.62616056,0.026226396,0.095299296,0.043137953
0.59985125,0.03162227,0.64710855,0.029179811,0.09682261,0.044818845
0.5996962,0.03520573,0.6614962,0.03229268,0.09798962,0.04636553
0.5571865,0.03745182,0.65889627,0.034852896,0.097781114,0.04743598
0.572795,0.038430482,0.6085368,0.037440643,0.09447071,0.04775065
0.5818763,0.040709756,0.60553396,0.04327389,0.094763525,0.050451647
0.5635182,0.049761742,0.61296153,0.049228244,0.09571588,0.053234052
0.55742353,0.052217253,0.6018713,0.05475512,0.09536384,0.05620776
0.575999,0.06082807,0.5961927,0.061215963,0.09548112,0.05955875
0.56817174,0.06040814,0.60974276,0.06936911,0.09691503,0.06341311
0.6474935,0.0691985,0.6131449,0.07567521,0.09732811,0.0664008
0.5369555,0.067930505,0.68745995,0.08283046,0.1023392,0.06769834
0.5012865,0.07988821,0.6093261,0.08667592,0.09760464,0.07120406
0.44894323,0.08466728,0.5618535,0.09409401,0.09576544,0.075993635
0.48104075,0.091493525,0.51002884,0.10250238,0.09369214,0.08025545
0.5336642,0.08895379,0.5213309,0.11048194,0.09426849,0.08273302
0.5830638,0.09704125,0.5642056,0.114855625,0.09631254,0.08342724
0.692643,0.09715464,0.6176875,0.11762724,0.09932506,0.0828714
0.66216475,0.09661694,0.729638,0.11760944,0.10714013,0.07983968
0.61371523,0.10283644,0.7300849,0.11487694,0.10780571,0.07852904
0.55123323,0.097250424,0.6791861,0.11284919,0.10456905,0.0787935
0.673502,0.09395142,0.60576,0.112811215,0.099987365,0.08001398
0.65170926,0.08921249,0.6949787,0.110733345,0.105829656,0.07753595
0.6115485,0.08496302,0.6980609,0.103520386,0.10590444,0.074537255
0.52248573,0.076367885,0.6578617,0.09542094,0.10291174,0.072432786
0.47218975,0.069999695,0.56397504,0.0887227,0.09705745,0.072067216
0.22914857,0.06502053,0.49702686,0.08194826,0.09323443,0.07127357
0.23979208,0.05596844,0.26071253,0.06855229,0.083923124,0.071118556
0.28608337,0.04673799,0.20632777,0.06185574,0.081593566,0.069248796
0.468868,0.03925096,0.24684025,0.057183214,0.08156349,0.06433698
0.55442274,0.028742533,0.43411586,0.054151896,0.08547618,0.05394914
0.53066754,0.025559401,0.5782788,0.046656366,0.09356062,0.04755919
0.5158443,0.021758195,0.59833705,0.036219425,0.09570214,0.044784173
0.49554372,0.020191124,0.59078765,0.027091276,0.096060924,0.0425452
0.47397172,0.020041745,0.5681167,0.020984966,0.095353484,0.040545713
0.45072174,0.02204814,0.54163706,0.017057864,0.09449908,0.03859183
0.426406,0.020924717,0.5148046,0.014460724,0.093506165,0.03692776
0.40139726,0.02112607,0.48886353,0.012717399,0.09272695,0.0355424
0.37458602,0.017668456,0.4638899,0.011615107,0.09193752,0.034355782
0.346329,0.0030524682,0.43767697,0.008530077,0.090789616,0.03296757
0.31982625,0.003420944,0.40430412,0.00046679808,0.08843784,0.032142773
0.29220676,0.0043618646,0.37541726,-0.0029296968,0.08716526,0.03151721
0.26481703,0.0055780117,0.34737596,-0.0038354725,0.08622025,0.030723728
0.23641346,0.0062628877,0.31504372,-0.003361935,0.08526629,0.029842727
0.2079166,0.008258161,0.28366834,-0.0019727917,0.084145024,0.028989386
0.17897859,0.010507274,0.2545664,0.00025565998,0.08285569,0.02822304
0.15100676,0.013036035,0.2250117,0.0025583876,0.08128882,0.02755133
0.12354857,0.016721297,0.19444886,0.005210585,0.079363324,0.026907353
0.097519346,0.019885754,0.16256565,0.007650599,0.07704812,0.026335148
0.073717624,0.026684303,0.12896538,0.009395413,0.074992366,0.025972327
0.05347845,0.032732543,0.09625098,0.010954711,0.07148052,0.025919948
0.036699373,0.03765912,0.06850431,0.01236957,0.06672894,0.02658801
0.02497558,0.035952855,0.04601449,0.014085113,0.06197583,0.028275015
0.018125508,0.034898635,0.028522544,0.015430655,0.05844132,0.030025376
0.0102929175,0.034939814,0.016401526,0.016921706,0.05590058,0.031950172
0.0012377325,0.03996418,0.00919748,0.018781811,0.054632757,0.03370425
0.0,0.040482216,0.0038143683,0.020770533,0.05330227,0.035162143
0.0,0.034984574,-0.00033456914,0.023112338,0.052753933,0.036335193
0.0,0.02705957,-0.0033396631,0.024008758,0.052539136,0.036408983
0.0,0.021342082,-0.004312514,0.021694636,0.05231929,0.034515575
0.0,0.015475351,-0.004896499,0.017741732,0.051971853,0.031591754
0.0,0.012382021,-0.0050210264,0.0137554975,0.051753405,0.028788239
0.0,0.009940835,-0.0051862537,0.010841864,0.051657956,0.027103994
0.0,0.0069229803,-0.0055148094,0.008672865,0.051639855,0.026013833
0.0,0.005597567,-0.0058685527,0.006988161,0.051751632,0.025468506
0.0,0.003755923,-0.006187697,0.005847165,0.052004043,0.025463851
0.0,0.0023806167,-0.0064050234,0.0050953603,0.052235357,0.0254061
0.0,0.0014252696,-0.0062857,0.004614884,0.052392393,0.025417538
0.0,0.000771895,-0.0060796724,0.004259643,0.05257332,0.025582934
0.0,0.00081524265,-0.005889788,0.0039232424,0.05268391,0.025763161
0.0,0.0010508028,-0.0058545745,0.0036945213,0.05272,0.025870012
0.0,0.0010345625,-0.0061491495,0.0036810162,0.052762885,0.02592846
0.0,0.0013388506,-0.0064516324,0.003769615,0.052787833,0.025951989
0.0,0.0015026204,-0.006902291,0.0039282623,0.052806195,0.025923632
0.0,0.0016149612,-0.007149021,0.00408859,0.052791804,0.025880685
0.0,0.002112215,-0.0072881863,0.0042593232,0.052727606,0.02582363
0.0,0.002502823,-0.007395584,0.0044222744,0.052619312,0.025768539
0.0,0.0032698466,-0.007540697,0.0046070423,0.052498158,0.02569928
0.0,0.0037459086,-0.007684094,0.004817782,0.052365858,0.025635904
0.0,0.004472365,-0.008028892,0.004984443,0.05232614,0.025623288
0.0,0.0050266627,-0.008327965,0.0052071433,0.05226773,0.025678802
0.0,0.0056993263,-0.00847252,0.0054830234,0.052166723,0.025716152
0.0,0.006723767,-0.008541974,0.005819289,0.052055344,0.025781626
0.0,0.0076615484,-0.008574606,0.0061849295,0.05193927,0.025831835
0.0,0.008003851,-0.008589348,0.006571766,0.051817726,0.02583158
0.0,0.008770165,-0.009072701,0.0070430017,0.05175869,0.025839912
0.0,0.00974888,-0.009383817,0.0075876517,0.05167807,0.025899012
0.0,0.010054127,-0.009401232,0.008150587,0.051567473,0.025967792
0.0,0.0067911884,-0.009317923,0.00848111,0.05150048,0.025997832
0.0,0.005204856,-0.009244203,0.007954263,0.051607996,0.025887355
0.0,0.0034285206,-0.009279612,0.00701285,0.051837426,0.025772057
0.0,0.0024101024,-0.009454202,0.006056502,0.052141763,0.02578926
0.0,0.0014961746,-0.009578865,0.00530956,0.052403674,0.025717648
0.0,0.0012244075,-0.00959281,0.004799494,0.05262407,0.025663905
0.0,0.0012338036,-0.009551346,0.0044929995,0.052762177,0.025758142
0.0,0.0012062866,-0.009470505,0.0043564867,0.052802604,0.025829023
0.0,0.0010368068,-0.0092681395,0.004310379,0.052778896,0.025859976
0.0,0.0010199348,-0.008665986,0.0043028328,0.05269025,0.025851704
0.0,0.0009898397,-0.008042409,0.004254076,0.0526256,0.025857901
0.0,0.0010861772,-0.0076730847,0.004227015,0.052575793,0.0258635
0.0,0.0010703818,-0.0073941867,0.0042131906,0.0525361,0.025862781
0.0,0.0011997771,-0.007175513,0.0042217337,0.052489884,0.025852583
0.0,0.0011614203,-0.007021885,0.0042878184,0.052414674,0.025819898
0.0,0.0013444837,-0.0064265747,0.004337027,0.05230321,0.025766803
0.0,0.0015920841,-0.005910878,0.0043773795,0.052206915,0.025722299
0.0,0.0015649494,-0.005665046,0.004456516,0.05211947,0.025677089
0.0,0.0017468298,-0.005364477,0.004495286,0.052056108,0.025639994
0.0,0.0017226886,-0.0051224553,0.0045647873,0.051976338,0.025594346
0.0,0.0019433282,-0.004831465,0.0046228874,0.051905174,0.02554952
0.0,0.002217257,-0.0038533155,0.0046838913,0.05179656,0.025478074
0.0,0.0022429232,-0.0031134232,0.0047780536,0.05169911,0.025412763
0.0,0.0026462886,-0.0026627006,0.0048140897,0.05165408,0.02538172
0.0,0.0030449887,-0.0023239662,0.0048327213,0.05161699,0.025358252
0.0,0.0029717532,-0.0020670027,0.004902821,0.051560875,0.02532144
0.0,0.0030099202,-0.0016982171,0.004937046,0.051552452,0.025292944
0.0,0.0028107187,-0.001137442,0.0049513276,0.05157729,0.025266582
0.0,0.0032996607,-0.0005908675,0.004968992,0.05160481,0.025244672
0.0,0.00398917,0.00022163056,0.0050541633,0.051634315,0.025190493
0.0015730475,0.00520372,0.0013845019,0.0051889764,0.05175988,0.025125148
0.0061924276,0.0062741446,0.0020471495,0.00542752,0.051777247,0.02506984
0.010487955,0.007214761,0.003196647,0.0057888287,0.05185598,0.025030045
0.015548582,0.008691083,0.0045259846,0.006348984,0.05199842,0.02502956
0.021138752,0.012053149,0.00638392,0.007053801,0.052310254,0.025036847
